"ID_ESCOLA","ID_REGIAO","ID_MUNICIPIO","IN_PUBLICA","ID_LOCALIZACAO","NIVEL_SOCIO_ECONOMICO","MEDIA_5EF_LP_2017","MEDIA_5EF_LP_2021","MEDIA_5EF_MT_2017","MEDIA_5EF_MT_2021","MEDIA_9EF_LP_2017","MEDIA_9EF_LP_2021","MEDIA_9EF_MT_2017","MEDIA_9EF_MT_2021","MEDIA_EM_LP_2017","MEDIA_EM_LP_2021","MEDIA_EM_MT_2017","MEDIA_EM_MT_2021"
61189454,5,6310586,1,1,"Grupo 3",234.41,NA,225.56,NA,256.1,NA,253.48,NA,290.14,NA,282.01,NA
61246141,5,6310586,1,1,"Grupo 3",223.02,NA,219.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
61180988,5,6310606,1,1,"Grupo 4",204.8,NA,209.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
61230313,5,6310628,1,1,"Grupo 3",188.55,NA,189.46,NA,250.14,NA,250.45,NA,NA,NA,NA,NA
61242206,5,6310628,1,1,"Grupo 3",221.82,NA,236.32,NA,255.3,NA,244.52,NA,218.72,NA,228.54,NA
61189264,5,6310630,1,1,"Grupo 4",238.43,NA,247.16,NA,279.23,NA,268.1,NA,274.01,NA,279.24,NA
61214424,5,6310630,1,1,"Grupo 3",213.99,NA,224.06,NA,247.5,NA,243.5,NA,NA,NA,NA,NA
61213069,5,6310635,1,1,"Grupo 3",210.36,NA,211.29,NA,261.53,NA,256.86,NA,265.64,NA,262.48,NA
61248880,5,6310635,1,1,"Grupo 3",NA,NA,NA,NA,273.59,NA,268.05,NA,278.3,NA,277.2,NA
61220044,5,6310635,1,1,"Grupo 4",210.46,NA,209.45,NA,251.42,NA,252.45,NA,NA,NA,NA,NA
61246142,5,6310635,1,1,"Grupo 3",190.38,NA,200.96,NA,224.52,NA,225.52,NA,NA,NA,NA,NA
61194368,5,6310635,1,1,"Grupo 3",195.38,NA,204.41,NA,256.95,NA,246.11,NA,NA,NA,NA,NA
61185987,5,6310635,1,1,"Grupo 3",215.01,NA,218.08,NA,245.36,NA,247.86,NA,NA,NA,NA,NA
61194367,5,6310635,1,1,"Grupo 3",208.35,NA,207.94,NA,254.03,NA,242.63,NA,NA,NA,NA,NA
61245789,5,6310635,1,2,"",215.78,NA,230.53,NA,236.34,NA,250.87,NA,260.88,NA,244.29,NA
61239239,5,6310635,1,2,"",212.01,NA,218.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
61216396,5,6310639,1,2,"Grupo 4",200.07,NA,195.72,NA,250.57,NA,228.14,NA,234.74,NA,239.17,NA
61238329,5,6310639,1,1,"Grupo 3",200.57,NA,196.22,NA,255.55,NA,254.41,NA,264.85,NA,264.07,NA
61236504,5,6310639,1,1,"Grupo 3",226.53,NA,232.06,NA,277.84,NA,275.3,NA,NA,NA,NA,NA
61233566,5,6310639,1,1,"Grupo 4",225.63,NA,239.25,NA,276.58,NA,279.54,NA,NA,NA,NA,NA
61177535,5,6310639,1,2,"",197.25,NA,188.99,NA,280.76,NA,298.97,NA,NA,NA,NA,NA
61211903,5,6310639,1,2,"",198.24,NA,197.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
61198082,5,6310639,1,2,"Grupo 3",194.5,NA,219.87,NA,256.85,NA,272.79,NA,NA,NA,NA,NA
61225946,5,6310584,1,1,"Grupo 3",205.65,NA,213.29,NA,269.87,NA,262.46,NA,253.04,NA,261.39,NA
61246143,5,6310584,1,1,"Grupo 4",211.61,NA,219.84,NA,274.2,NA,278.24,NA,278.81,NA,295.75,NA
61214425,5,6310584,1,1,"Grupo 3",199.28,NA,200.75,NA,222.86,NA,228.76,NA,NA,NA,NA,NA
61202109,5,6310584,1,1,"Grupo 4",209.79,NA,207.09,NA,237.76,NA,239.58,NA,NA,NA,NA,NA
61224653,5,6310584,1,1,"Grupo 4",205.88,NA,222.18,NA,271.06,NA,279.65,NA,NA,NA,NA,NA
61221347,5,6310584,1,1,"Grupo 3",219.13,NA,227.86,NA,221.61,NA,222.37,NA,NA,NA,NA,NA
61232776,5,6310585,1,1,"Grupo 4",207.57,NA,217.04,NA,263.48,NA,267.24,NA,NA,NA,NA,NA
61233087,5,6310585,1,1,"Grupo 4",214.96,NA,218.02,NA,273.15,NA,266.73,NA,NA,NA,NA,NA
61215702,5,6310589,1,1,"Grupo 3",209.57,NA,224.78,NA,258.73,NA,253.46,NA,245.95,NA,244.5,NA
61180989,5,6310589,1,1,"Grupo 4",231.89,NA,247.42,NA,261.13,NA,273.4,NA,278.64,NA,283.88,NA
61189907,5,6310589,1,1,"Grupo 3",228.83,NA,236.16,NA,276.36,NA,286.04,NA,NA,NA,NA,NA
61203048,5,6310589,1,1,"Grupo 4",239.19,NA,255.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
61202110,5,6310589,1,1,"Grupo 3",224.08,NA,241.78,NA,273.33,NA,271.32,NA,NA,NA,NA,NA
61210779,5,6310620,1,1,"Grupo 4",NA,NA,NA,NA,271.17,NA,268.89,NA,265.37,NA,259.42,NA
61189908,5,6310570,1,1,"Grupo 4",237.87,NA,266.14,NA,286.28,NA,289.81,NA,269.94,NA,276.67,NA
61209394,5,6310570,1,1,"Grupo 3",231.69,NA,242.71,NA,249.65,NA,242.39,NA,245.58,NA,246.48,NA
61216397,5,6310570,1,1,"Grupo 3",227.02,NA,231.99,NA,254.35,NA,257.09,NA,NA,NA,NA,NA
61242207,5,6310570,1,1,"Grupo 4",251.55,NA,267.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
61194369,5,6310570,1,1,"Grupo 4",206.18,NA,226.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
61188192,5,6310570,1,1,"Grupo 3",223.55,NA,238.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
61180810,5,6310601,1,1,"Grupo 4",213.1,NA,225.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
61239240,5,6310601,1,1,"Grupo 3",225.79,NA,234.03,NA,247.12,NA,254.91,NA,264.38,NA,275.17,NA
61185988,5,6310621,1,1,"Grupo 3",223.09,NA,238.76,NA,256.54,NA,251.06,NA,273.24,NA,259.4,NA
61220045,5,6310621,1,1,"Grupo 3",209.4,NA,221.91,NA,256.34,NA,252,NA,259.18,NA,262.13,NA
61215703,5,6310621,1,1,"Grupo 3",198.42,NA,209.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
61221348,5,6310621,1,1,"Grupo 4",217.68,NA,223.67,NA,264.94,NA,256.31,NA,270.35,NA,274.08,NA
61230314,5,6310621,1,1,"Grupo 3",193.65,NA,204.61,NA,235.1,NA,237.53,NA,260.1,NA,257.76,NA
61225947,5,6310621,1,1,"Grupo 3",197.26,NA,223.32,NA,245.14,NA,260.03,NA,241.21,NA,251.44,NA
61195566,5,6310621,1,1,"Grupo 4",216.19,NA,226.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
61224655,5,6310621,1,1,"Grupo 3",197.92,NA,202.98,NA,247.9,NA,247.66,NA,NA,NA,NA,NA
61196922,5,6310621,1,1,"Grupo 3",206.09,NA,222.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
61232777,5,6310621,1,2,"Grupo 3",211.3,NA,233.72,NA,236.75,NA,242.58,NA,NA,NA,NA,NA
61177536,5,6310621,1,2,"",199.19,NA,209.89,NA,248.53,NA,262.79,NA,NA,NA,NA,NA
61214426,5,6310634,1,1,"Grupo 3",NA,NA,NA,NA,278.28,NA,278.71,NA,272.37,NA,276.6,NA
61249157,5,6310634,1,1,"Grupo 3",218.28,NA,230.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
61245872,5,6310563,1,1,"Grupo 4",197.64,NA,207.98,NA,257.42,NA,252.61,NA,250.86,NA,249.68,NA
61214427,5,6310579,1,1,"Grupo 3",199.45,NA,209.62,NA,246.63,NA,248.92,NA,262.41,NA,268.59,NA
61219723,5,6310579,1,1,"",169.35,NA,181.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203049,5,6310579,1,1,"Grupo 3",201.04,NA,216.08,NA,247.5,NA,252.84,NA,NA,NA,NA,NA
61189051,5,6310579,1,2,"",236.5,NA,223.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
61180990,5,6310626,1,1,"Grupo 4",221.04,NA,219.93,NA,262.23,NA,250.52,NA,259.24,NA,264.07,NA
61242939,5,6310626,1,1,"Grupo 3",202.19,NA,212.89,NA,256.28,NA,257.95,NA,261.68,NA,264.67,NA
61224656,5,6310640,1,1,"",202.56,NA,221.61,NA,257.51,NA,264.37,NA,NA,NA,NA,NA
61209395,5,6310640,1,1,"Grupo 3",199.66,NA,202.73,NA,245.43,NA,248.94,NA,275.39,NA,271.1,NA
61236505,5,6310640,1,1,"Grupo 3",212.13,NA,229.2,NA,253.1,NA,254.41,NA,266.98,NA,264.81,NA
61180811,5,6310640,1,1,"Grupo 4",224.46,NA,220.63,NA,248.6,NA,239.52,NA,281.73,NA,272.25,NA
61189456,5,6310640,1,1,"Grupo 5",254.23,NA,257.79,NA,275.47,NA,278.56,NA,285.91,NA,283.95,NA
61232778,5,6310640,1,1,"Grupo 3",209.37,NA,232.33,NA,255.51,NA,254.57,NA,271.23,NA,250.26,NA
61236281,5,6310640,1,1,"Grupo 3",211.69,NA,244.93,NA,247.3,NA,259.44,NA,243.03,NA,244.46,NA
61230315,5,6310640,1,1,"Grupo 4",218.57,NA,222.6,NA,262.8,NA,272.73,NA,271.65,NA,267.91,NA
61232779,5,6310640,1,1,"Grupo 4",NA,NA,NA,NA,264.98,NA,254.74,NA,281.74,NA,278.69,NA
61221349,5,6310640,1,1,"Grupo 4",234.58,NA,240.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203905,5,6310640,1,1,"Grupo 4",231.61,NA,245.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
61216398,5,6310640,1,1,"Grupo 4",237.62,NA,230.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
61239241,5,6310640,1,1,"Grupo 4",234.61,NA,244.58,NA,279.85,NA,277.06,NA,NA,NA,NA,NA
61186744,5,6310640,1,1,"Grupo 3",226.56,NA,237.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
61183065,5,6310640,1,1,"Grupo 3",218.66,NA,234.26,NA,263.44,NA,258.27,NA,NA,NA,NA,NA
61225948,5,6310640,1,1,"Grupo 5",242.39,NA,259.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
61211904,5,6310640,1,1,"Grupo 3",240.9,NA,252.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
61240394,5,6310640,1,1,"Grupo 4",236.07,NA,244.9,NA,287.56,NA,284.65,NA,NA,NA,NA,NA
61185989,5,6310640,1,1,"Grupo 3",219.56,NA,230.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
61214428,5,6310640,1,1,"Grupo 4",238.96,NA,251.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
61185990,5,6310640,1,2,"Grupo 4",184.13,NA,190.24,NA,235.18,NA,231.55,NA,254.17,NA,257.79,NA
61203906,5,6310567,1,1,"Grupo 4",226.43,NA,235.47,NA,259.47,NA,260.39,NA,258.94,NA,262.57,NA
61194371,5,6310574,1,1,"Grupo 3",183.41,NA,200.23,NA,258.12,NA,261.64,NA,258.14,NA,267.17,NA
61179653,5,6310574,1,1,"Grupo 3",233.81,NA,240.75,NA,275.19,NA,266.11,NA,286.54,NA,286.13,NA
61233567,5,6310574,1,1,"Grupo 3",222.66,NA,231.55,NA,221.81,NA,228.16,NA,NA,NA,NA,NA
61242940,5,6310574,1,1,"Grupo 3",225.12,NA,227.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
61210781,5,6310574,1,2,"Grupo 3",NA,NA,NA,NA,243.99,NA,255.86,NA,277.18,NA,271.27,NA
61199185,5,6310575,1,1,"Grupo 3",215.11,NA,223.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
61177537,5,6310575,1,1,"Grupo 3",214.26,NA,221.32,NA,270.67,NA,270.39,NA,272.64,NA,275.24,NA
61213070,5,6310575,1,1,"Grupo 3",231.9,NA,245.19,NA,254.44,NA,253,NA,260.48,NA,270.53,NA
61216399,5,6310618,1,1,"Grupo 3",212.67,NA,225.27,NA,259.52,NA,267.84,NA,NA,NA,NA,NA
61203907,5,6310618,1,1,"Grupo 3",225.88,NA,235.44,NA,255.68,NA,260.1,NA,267.53,NA,269.69,NA
61222564,5,6310618,1,1,"Grupo 3",240.28,NA,254.68,NA,301.11,NA,293.68,NA,275.88,NA,271.82,NA
61246144,5,6310618,1,1,"Grupo 4",NA,NA,NA,NA,268.65,NA,293.62,NA,254.35,NA,256.37,NA
61245873,5,6310618,1,1,"Grupo 3",215.91,NA,230.94,NA,273.22,NA,278,NA,259.78,NA,261.29,NA
61200646,5,6310618,1,1,"Grupo 4",NA,NA,NA,NA,297.64,NA,294.98,NA,289.24,NA,297.71,NA
61242941,5,6310618,1,1,"Grupo 4",245.6,NA,262.94,NA,NA,NA,NA,NA,NA,NA,NA,NA
61216661,5,6310618,1,1,"Grupo 4",263.82,NA,283.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
61195567,5,6310618,1,1,"Grupo 5",243.31,NA,252.66,NA,288.84,NA,282.31,NA,NA,NA,NA,NA
61216662,5,6310618,1,2,"",NA,NA,NA,NA,252.13,NA,270.39,NA,NA,NA,NA,NA
61229713,5,6310638,1,1,"Grupo 3",220.32,NA,241.84,NA,284.62,NA,294.02,NA,283.3,NA,294.93,NA
61244405,5,6310576,1,1,"Grupo 3",232.86,NA,240.08,NA,260.89,NA,265.61,NA,281.96,NA,281.18,NA
61177538,5,6310576,1,1,"Grupo 3",213.01,NA,222.06,NA,259.65,NA,261.03,NA,241.68,NA,235.2,NA
61199186,5,6310576,1,1,"Grupo 3",245.32,NA,245.3,NA,268.82,NA,257.1,NA,290.04,NA,272.6,NA
61189457,5,6310576,1,1,"Grupo 3",191.98,NA,189.18,NA,233.11,NA,223.92,NA,NA,NA,NA,NA
61203909,5,6310576,1,1,"Grupo 3",188.86,NA,195.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203474,5,6310576,1,2,"",169.96,NA,179.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
61185991,5,6310576,1,1,"Grupo 3",203.78,NA,213.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
61227151,5,6310576,1,1,"Grupo 3",207.62,NA,225.94,NA,250.91,NA,246.81,NA,257.24,NA,252.63,NA
61248881,5,6310576,1,1,"Grupo 2",185.22,NA,199.08,NA,236.59,NA,232.46,NA,NA,NA,NA,NA
61232780,5,6310577,1,1,"Grupo 3",NA,NA,NA,NA,263.96,NA,252.82,NA,NA,NA,NA,NA
61227152,5,6310577,1,1,"Grupo 3",NA,NA,NA,NA,258.28,NA,248.83,NA,263.43,NA,269.78,NA
61213071,5,6310577,1,1,"Grupo 4",231.39,NA,242.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
61188193,5,6310578,1,1,"Grupo 4",218.32,NA,227.92,NA,265.79,NA,262,NA,212.55,NA,220.37,NA
61189266,5,6310578,1,1,"Grupo 4",212.77,NA,219.32,NA,266.57,NA,263.28,NA,269.35,NA,272.22,NA
61183066,5,6310578,1,1,"Grupo 3",210.28,NA,212.32,NA,250.76,NA,256.41,NA,NA,NA,NA,NA
61213072,5,6310578,1,1,"Grupo 4",223.82,NA,227.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
61200647,5,6310578,1,1,"Grupo 3",212.82,NA,220.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
61180812,5,6310578,1,1,"Grupo 3",208.41,NA,211.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
61246145,5,6310578,1,1,"Grupo 3",212.24,NA,202.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189053,5,6310578,1,2,"",189.48,NA,191.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
61229714,5,6310583,1,1,"Grupo 3",215.79,NA,226.22,NA,261.85,NA,255.64,NA,265.17,NA,268.79,NA
61189909,5,6310583,1,1,"Grupo 3",223.22,NA,216.38,NA,275.25,NA,254.44,NA,NA,NA,NA,NA
61216400,5,6310583,1,2,"",159.32,NA,180.64,NA,247.64,NA,226.61,NA,NA,NA,NA,NA
61215704,5,6310599,1,1,"Grupo 3",234.34,NA,254.24,NA,262.26,NA,255.68,NA,250.08,NA,254.18,NA
61220181,5,6310599,1,1,"Grupo 4",226.9,NA,229.69,NA,283.92,NA,280.89,NA,316.72,NA,308.26,NA
61242942,5,6310599,1,1,"Grupo 3",206.07,NA,207.22,NA,255.46,NA,258.41,NA,NA,NA,NA,NA
61233088,5,6310607,1,1,"Grupo 3",218.37,NA,238.71,NA,280.5,NA,273.2,NA,260.45,NA,265.87,NA
61177539,5,6310607,1,1,"Grupo 4",236.24,NA,235.99,NA,259.69,NA,254.97,NA,274.18,NA,258.5,NA
61233568,5,6310607,1,1,"Grupo 4",239.56,NA,242.08,NA,275.11,NA,270.52,NA,279.35,NA,274.06,NA
61192519,5,6310607,1,1,"Grupo 4",211.14,NA,220.84,NA,271.09,NA,282.28,NA,NA,NA,NA,NA
61180991,5,6310607,1,1,"Grupo 3",206.06,NA,212.89,NA,253.71,NA,238.83,NA,NA,NA,NA,NA
61245874,5,6310607,1,1,"Grupo 3",177.86,NA,189.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
61227153,5,6310607,1,1,"Grupo 4",227.71,NA,231.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
61216663,5,6310607,1,1,"Grupo 3",201.02,NA,205.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
61219725,5,6310607,1,1,"Grupo 3",218.81,NA,224.71,NA,265.43,NA,264.42,NA,NA,NA,NA,NA
61236506,5,6310616,1,1,"Grupo 3",223.2,NA,231.21,NA,252.93,NA,247.02,NA,249.96,NA,254.26,NA
61196923,5,6310616,1,2,"",NA,NA,NA,NA,NA,NA,NA,NA,264.28,NA,262.29,NA
61210782,5,6310616,1,1,"Grupo 3",206.67,NA,218.37,NA,241.35,NA,237.11,NA,NA,NA,NA,NA
61189910,5,6310565,1,1,"Grupo 4",231.15,NA,233.68,NA,298.69,NA,304.66,NA,285.37,NA,281.49,NA
61188194,5,6310565,1,1,"Grupo 3",248.46,NA,249.31,NA,287.46,NA,291.03,NA,282.36,NA,284.2,NA
61179654,5,6310565,1,1,"Grupo 3",217.63,NA,224.04,NA,273.04,NA,277.86,NA,NA,NA,NA,NA
61177540,5,6310565,1,1,"Grupo 3",203.82,NA,216.6,NA,270.82,NA,260.25,NA,NA,NA,NA,NA
61203292,5,6310565,1,1,"Grupo 3",214.5,NA,218.08,NA,272.98,NA,280.16,NA,284.81,NA,289.48,NA
61203475,5,6310565,1,1,"Grupo 5",262.19,NA,276.06,NA,311,NA,322.99,NA,344.24,NA,353.51,NA
61230317,5,6310569,1,1,"Grupo 4",235.87,NA,242,NA,258.21,NA,266.28,NA,NA,NA,NA,NA
61202111,5,6310569,1,1,"Grupo 3",230.47,NA,235.05,NA,259.97,NA,246.66,NA,253.3,NA,259.96,NA
61209396,5,6310569,1,1,"Grupo 3",198.07,NA,216.74,NA,272.47,NA,247.85,NA,NA,NA,NA,NA
61249159,5,6310572,1,1,"Grupo 3",203.03,NA,216.47,NA,256.45,NA,251.46,NA,236.45,NA,257.9,NA
61244406,5,6310572,1,1,"Grupo 3",191.25,NA,213.61,NA,257.59,NA,254.43,NA,266.98,NA,266.58,NA
61189911,5,6310580,1,1,"Grupo 3",201.48,NA,208.75,NA,223.26,NA,217.55,NA,NA,NA,NA,NA
61194372,5,6310580,1,1,"Grupo 5",240.4,NA,249.08,NA,293.5,NA,327.78,NA,NA,NA,NA,NA
61224657,5,6310580,1,1,"Grupo 4",237.07,NA,244.61,NA,255.23,NA,254.73,NA,288.48,NA,288.34,NA
61230318,5,6310580,1,1,"Grupo 3",210.36,NA,225.04,NA,272.52,NA,266.5,NA,261.55,NA,254.58,NA
61189054,5,6310580,1,1,"Grupo 3",229.06,NA,231.19,NA,264.92,NA,256.16,NA,NA,NA,NA,NA
61203911,5,6310580,1,2,"Grupo 3",240.64,NA,237.64,NA,253.89,NA,267.36,NA,NA,NA,NA,NA
61229964,5,6310593,1,1,"Grupo 4",199.22,NA,213.96,NA,259.79,NA,271.5,NA,240.13,NA,242.18,NA
61180813,5,6310594,1,1,"Grupo 4",221.22,NA,227.38,NA,260.94,NA,256.83,NA,NA,NA,NA,NA
61239242,5,6310594,1,1,"Grupo 5",223.78,NA,242.9,NA,286.2,NA,278.79,NA,NA,NA,NA,NA
61192520,5,6310594,1,1,"Grupo 4",214.79,NA,219.99,NA,267.71,NA,260.72,NA,257.05,NA,259.2,NA
61189912,5,6310594,1,1,"Grupo 3",NA,NA,NA,NA,290.45,NA,283.84,NA,278.91,NA,279.92,NA
61180814,5,6310594,1,1,"Grupo 4",220.54,NA,224.33,NA,244.88,NA,241.58,NA,NA,NA,NA,NA
61203476,5,6310594,1,1,"Grupo 3",225.48,NA,236.63,NA,258.31,NA,254.37,NA,278.41,NA,275.44,NA
61210784,5,6310594,1,1,"Grupo 3",NA,NA,NA,NA,265.37,NA,268.8,NA,273.18,NA,274.88,NA
61213073,5,6310594,1,1,"Grupo 3",NA,NA,NA,NA,260.55,NA,257.58,NA,264.01,NA,266.9,NA
61180815,5,6310594,1,1,"Grupo 4",NA,NA,NA,NA,286.7,NA,287.55,NA,299.77,NA,298.46,NA
61236507,5,6310594,1,1,"Grupo 4",223.64,NA,227.7,NA,274.73,NA,269.89,NA,267.79,NA,266.08,NA
61227154,5,6310594,1,1,"Grupo 5",228.33,NA,238.47,NA,288.61,NA,282.98,NA,NA,NA,NA,NA
61221350,5,6310594,1,1,"Grupo 4",223.15,NA,239.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
61214429,5,6310594,1,1,"Grupo 3",206.24,NA,217.29,NA,258.02,NA,252.4,NA,NA,NA,NA,NA
61245790,5,6310594,1,1,"Grupo 3",219.01,NA,226.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
61215705,5,6310594,1,1,"Grupo 4",228.05,NA,230.36,NA,264.92,NA,263.87,NA,NA,NA,NA,NA
61215706,5,6310594,1,1,"",NA,NA,NA,NA,270.23,NA,288.72,NA,NA,NA,NA,NA
61186745,5,6310594,1,1,"Grupo 4",222.99,NA,227.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
61210785,5,6310594,1,1,"Grupo 4",240.3,NA,247.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
61248882,5,6310594,1,1,"Grupo 3",230.11,NA,230.87,NA,290.84,NA,274.63,NA,NA,NA,NA,NA
61179655,5,6310594,1,1,"Grupo 4",234.44,NA,230.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189267,5,6310594,1,1,"Grupo 5",236.41,NA,246.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
61213074,5,6310594,1,1,"Grupo 4",224.98,NA,230.15,NA,270.76,NA,270.35,NA,NA,NA,NA,NA
61242943,5,6310594,1,1,"Grupo 4",243.53,NA,261.56,NA,275.59,NA,288.75,NA,NA,NA,NA,NA
61233569,5,6310594,1,2,"",179.71,NA,179.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
61245791,5,6310594,1,1,"Grupo 3",228.06,NA,240.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
61214430,5,6310594,1,1,"Grupo 4",238.01,NA,256.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203912,5,6310594,1,1,"Grupo 3",NA,NA,NA,NA,261.09,NA,252.42,NA,277.5,NA,273.95,NA
61220182,5,6310594,1,1,"Grupo 4",234.1,NA,234.92,NA,271.25,NA,263.03,NA,274.99,NA,258.46,NA
61203477,5,6310594,1,1,"Grupo 4",218.97,NA,214.74,NA,270.46,NA,267.52,NA,265.49,NA,264.58,NA
61194373,5,6310594,1,1,"Grupo 4",216.53,NA,230.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
61224658,5,6310594,1,1,"Grupo 4",216.99,NA,229.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
61238331,5,6310594,1,1,"Grupo 4",225.86,NA,222.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
61185993,5,6310594,1,1,"Grupo 4",203.94,NA,200.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
61220183,5,6310594,1,1,"Grupo 4",220.75,NA,236.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
61245876,5,6310594,1,1,"Grupo 3",205.32,NA,213.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
61183067,5,6310594,1,1,"",225.24,NA,233.87,NA,281.78,NA,285.66,NA,NA,NA,NA,NA
61184244,5,6310594,1,1,"Grupo 3",203.25,NA,222.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
61211906,5,6310594,1,2,"",217.97,NA,219.24,NA,294.69,NA,273.52,NA,NA,NA,NA,NA
61189268,5,6310594,1,2,"",NA,NA,NA,NA,267.89,NA,277.65,NA,273.88,NA,262.04,NA
61189269,5,6310594,1,2,"",215.54,NA,219.15,NA,287.14,NA,265.36,NA,NA,NA,NA,NA
61200648,5,6310594,1,2,"",211.23,NA,225.64,NA,275.79,NA,265.59,NA,NA,NA,NA,NA
61230319,5,6310594,1,2,"Grupo 3",212.91,NA,220.34,NA,270.09,NA,264.33,NA,229.82,NA,239.33,NA
61248883,5,6310596,1,1,"Grupo 4",206.42,NA,217.35,NA,260.09,NA,251.9,NA,NA,NA,NA,NA
61179656,5,6310596,1,1,"Grupo 4",217.74,NA,230.68,NA,269.21,NA,267.08,NA,269.32,NA,262.1,NA
61220046,5,6310596,1,1,"Grupo 4",208.12,NA,221.2,NA,274.7,NA,278.23,NA,257.35,NA,267.71,NA
61224659,5,6310596,1,2,"Grupo 3",NA,NA,NA,NA,226.57,NA,231.53,NA,271.33,NA,260.54,NA
61180992,5,6310602,1,1,"Grupo 4",217.83,NA,222.71,NA,265.73,NA,262.35,NA,NA,NA,NA,NA
61249160,5,6310602,1,1,"Grupo 3",197.52,NA,206.3,NA,242.56,NA,239.65,NA,227.96,NA,242.17,NA
61232781,5,6310602,1,1,"Grupo 4",212.41,NA,220.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
61192521,5,6310602,1,2,"Grupo 3",202.3,NA,207.69,NA,225.1,NA,233.4,NA,237.84,NA,231.9,NA
61224660,5,6310602,1,2,"",192.69,NA,182.22,NA,242.25,NA,245.49,NA,244.27,NA,226.87,NA
61219726,5,6310602,1,2,"",219.92,NA,210.71,NA,247.61,NA,284.39,NA,243.27,NA,231.73,NA
61203293,5,6310609,1,1,"Grupo 3",194.91,NA,204.91,NA,243.81,NA,234.59,NA,247.44,NA,240.56,NA
61211907,5,6310609,1,1,"Grupo 3",193.24,NA,195.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203478,5,6310611,1,1,"Grupo 3",208.26,NA,217.04,NA,268.91,NA,265.05,NA,259.91,NA,257.61,NA
61224661,5,6310611,1,1,"Grupo 3",218.67,NA,218.3,NA,262.73,NA,257.69,NA,NA,NA,NA,NA
61196924,5,6310612,1,1,"Grupo 4",234.83,NA,255.33,NA,275.17,NA,275.77,NA,279.77,NA,266.45,NA
61203913,5,6310612,1,1,"Grupo 3",NA,NA,NA,NA,NA,NA,NA,NA,288.45,NA,291.92,NA
61180993,5,6310612,1,1,"Grupo 3",222.56,NA,211.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189458,5,6310612,1,1,"Grupo 4",203.38,NA,209.21,NA,243.61,NA,245.82,NA,NA,NA,NA,NA
61214431,5,6310612,1,1,"Grupo 3",207.77,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA
